"id","cs","alt","choice","none","batteryL","weightL","priceL","soundL","battery_8h","battery_10h","battery_12h","battery_14h","weight_400g","weight_500g","weight_600g","price_70e","price_90e","price_110e","price_130e","sound_3.5s","sound_4s","sound_4.5s"
606,2,1,1,0,12,600,70,4.5,0,0,1,0,0,0,1,1,0,0,0,0,0,1
606,2,2,0,0,10,400,110,4,0,1,0,0,1,0,0,0,0,1,0,0,1,0
606,2,3,0,0,16,700,90,5,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1
606,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,3,1,1,0,14,700,90,4.5,0,0,0,1,-1,-1,-1,0,1,0,0,0,0,1
606,3,2,0,0,16,500,70,3.5,-1,-1,-1,-1,0,1,0,1,0,0,0,1,0,0
606,3,3,0,0,14,700,150,3.5,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,1,0,0
606,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,4,1,0,0,10,700,110,4.5,0,1,0,0,-1,-1,-1,0,0,1,0,0,0,1
606,4,2,0,0,12,600,150,4,0,0,1,0,0,0,1,-1,-1,-1,-1,0,1,0
606,4,3,0,0,8,500,70,3.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0
606,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,5,1,1,0,14,500,70,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0
606,5,2,0,0,12,700,130,5,0,0,1,0,-1,-1,-1,0,0,0,1,-1,-1,-1
606,5,3,0,0,8,400,90,3.5,1,0,0,0,1,0,0,0,1,0,0,1,0,0
606,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,6,1,0,0,12,500,150,4,0,0,1,0,0,1,0,-1,-1,-1,-1,0,1,0
606,6,2,1,0,10,600,90,4.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1
606,6,3,0,0,14,400,130,5,0,0,0,1,1,0,0,0,0,0,1,-1,-1,-1
606,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,7,1,0,0,12,500,110,4.5,0,0,1,0,0,1,0,0,0,1,0,0,0,1
606,7,2,0,0,16,600,130,3.5,-1,-1,-1,-1,0,0,1,0,0,0,1,1,0,0
606,7,3,0,0,8,400,150,4,1,0,0,0,1,0,0,-1,-1,-1,-1,0,1,0
606,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,8,1,1,0,10,600,70,5,0,1,0,0,0,0,1,1,0,0,0,-1,-1,-1
606,8,2,0,0,16,700,110,4.5,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,1
606,8,3,0,0,10,400,150,5,0,1,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1
606,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,9,1,0,0,8,700,90,3.5,1,0,0,0,-1,-1,-1,0,1,0,0,1,0,0
606,9,2,0,0,16,700,90,4,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,1,0
606,9,3,0,0,10,600,110,3.5,0,1,0,0,0,0,1,0,0,1,0,1,0,0
606,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,10,1,0,0,8,400,70,3.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0
606,10,2,0,0,8,500,130,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0
606,10,3,0,0,14,600,110,5,0,0,0,1,0,0,1,0,0,1,0,-1,-1,-1
606,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,11,1,0,0,14,500,130,3.5,0,0,0,1,0,1,0,0,0,0,1,1,0,0
606,11,2,0,0,10,400,90,4.5,0,1,0,0,1,0,0,0,1,0,0,0,0,1
606,11,3,1,0,12,400,90,5,0,0,1,0,1,0,0,0,1,0,0,-1,-1,-1
606,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,12,1,0,0,14,700,150,4,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,0,1,0
606,12,2,1,0,16,600,70,4,-1,-1,-1,-1,0,0,1,1,0,0,0,0,1,0
606,12,3,0,0,8,500,150,5,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
606,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,1,1,0,0,8,600,150,3.5,1,0,0,0,0,0,1,-1,-1,-1,-1,1,0,0
618,1,2,1,0,10,700,130,5,0,1,0,0,-1,-1,-1,0,0,0,1,-1,-1,-1
618,1,3,0,0,12,400,110,4.5,0,0,1,0,1,0,0,0,0,1,0,0,0,1
618,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2,1,1,0,16,700,150,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0
618,2,2,0,0,14,500,70,5,0,0,0,1,0,1,0,1,0,0,0,-1,-1,-1
618,2,3,0,0,12,700,110,4.5,0,0,1,0,-1,-1,-1,0,0,1,0,0,0,1
618,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,3,1,0,0,10,600,150,3.5,0,1,0,0,0,0,1,-1,-1,-1,-1,1,0,0
618,3,2,0,0,14,700,130,4,0,0,0,1,-1,-1,-1,0,0,0,1,0,1,0
618,3,3,1,0,8,400,90,5,1,0,0,0,1,0,0,0,1,0,0,-1,-1,-1
618,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,4,1,1,0,10,400,90,3.5,0,1,0,0,1,0,0,0,1,0,0,1,0,0
618,4,2,0,0,16,600,70,5,-1,-1,-1,-1,0,0,1,1,0,0,0,-1,-1,-1
618,4,3,0,0,14,700,90,4.5,0,0,0,1,-1,-1,-1,0,1,0,0,0,0,1
618,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,5,1,0,0,12,500,90,3.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0
618,5,2,0,0,8,500,110,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0
618,5,3,1,0,8,600,70,4.5,1,0,0,0,0,0,1,1,0,0,0,0,0,1
618,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,6,1,0,0,12,400,150,4,0,0,1,0,1,0,0,-1,-1,-1,-1,0,1,0
618,6,2,0,0,16,500,130,3.5,-1,-1,-1,-1,0,1,0,0,0,0,1,1,0,0
618,6,3,1,0,10,400,110,5,0,1,0,0,1,0,0,0,0,1,0,-1,-1,-1
618,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,7,1,0,0,10,500,70,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0
618,7,2,1,0,16,700,150,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
618,7,3,0,0,14,600,110,4.5,0,0,0,1,0,0,1,0,0,1,0,0,0,1
618,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,8,1,0,0,14,500,110,3.5,0,0,0,1,0,1,0,0,0,1,0,1,0,0
618,8,2,0,0,12,600,130,4.5,0,0,1,0,0,0,1,0,0,0,1,0,0,1
618,8,3,1,0,16,400,90,5,-1,-1,-1,-1,1,0,0,0,1,0,0,-1,-1,-1
618,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,9,1,1,0,10,700,110,5,0,1,0,0,-1,-1,-1,0,0,1,0,-1,-1,-1
618,9,2,0,0,10,600,130,4.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1
618,9,3,0,0,8,400,130,3.5,1,0,0,0,1,0,0,0,0,0,1,1,0,0
618,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,10,1,1,0,16,500,130,4.5,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0,1
618,10,2,0,0,8,700,150,3.5,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,0,0
618,10,3,0,0,12,600,70,4,0,0,1,0,0,0,1,1,0,0,0,0,1,0
618,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,11,1,0,0,14,700,110,4.5,0,0,0,1,-1,-1,-1,0,0,1,0,0,0,1
618,11,2,0,0,10,400,70,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0
618,11,3,1,0,16,600,70,5,-1,-1,-1,-1,0,0,1,1,0,0,0,-1,-1,-1
618,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,12,1,0,0,8,500,150,4.5,1,0,0,0,0,1,0,-1,-1,-1,-1,0,0,1
618,12,2,1,0,14,700,90,5,0,0,0,1,-1,-1,-1,0,1,0,0,-1,-1,-1
618,12,3,0,0,12,500,90,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0
618,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,1,1,0,0,14,700,90,3.5,0,0,0,1,-1,-1,-1,0,1,0,0,1,0,0
620,1,2,0,0,12,500,130,4.5,0,0,1,0,0,1,0,0,0,0,1,0,0,1
620,1,3,0,0,16,400,150,4,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,0,1,0
620,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,2,1,1,0,12,500,110,5,0,0,1,0,0,1,0,0,0,1,0,-1,-1,-1
620,2,2,0,0,16,600,90,3.5,-1,-1,-1,-1,0,0,1,0,1,0,0,1,0,0
620,2,3,0,0,10,700,70,4.5,0,1,0,0,-1,-1,-1,1,0,0,0,0,0,1
620,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,3,1,1,0,14,500,70,5,0,0,0,1,0,1,0,1,0,0,0,-1,-1,-1
620,3,2,0,0,8,400,150,4,1,0,0,0,1,0,0,-1,-1,-1,-1,0,1,0
620,3,3,0,0,10,500,130,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0
620,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,4,1,1,0,12,400,130,4.5,0,0,1,0,1,0,0,0,0,0,1,0,0,1
620,4,2,0,0,10,700,150,5,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
620,4,3,0,0,8,600,110,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0
620,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,5,1,0,0,14,700,110,4.5,0,0,0,1,-1,-1,-1,0,0,1,0,0,0,1
620,5,2,0,0,16,600,130,3.5,-1,-1,-1,-1,0,0,1,0,0,0,1,1,0,0
620,5,3,1,0,10,400,90,5,0,1,0,0,1,0,0,0,1,0,0,-1,-1,-1
620,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,6,1,0,0,16,500,130,3.5,-1,-1,-1,-1,0,1,0,0,0,0,1,1,0,0
620,6,2,0,0,12,700,150,5,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
620,6,3,1,0,16,400,70,4.5,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,1
620,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,7,1,1,0,14,500,90,4,0,0,0,1,0,1,0,0,1,0,0,0,1,0
620,7,2,0,0,16,700,110,4,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0
620,7,3,0,0,8,400,70,3.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0
620,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,8,1,0,0,12,600,110,4.5,0,0,1,0,0,0,1,0,0,1,0,0,0,1
620,8,2,1,0,8,600,70,5,1,0,0,0,0,0,1,1,0,0,0,-1,-1,-1
620,8,3,0,0,8,500,150,3.5,1,0,0,0,0,1,0,-1,-1,-1,-1,1,0,0
620,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,9,1,0,0,14,700,110,4,0,0,0,1,-1,-1,-1,0,0,1,0,0,1,0
620,9,2,0,0,14,400,150,4.5,0,0,0,1,1,0,0,-1,-1,-1,-1,0,0,1
620,9,3,1,0,10,600,90,5,0,1,0,0,0,0,1,0,1,0,0,-1,-1,-1
620,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,10,1,0,0,8,600,90,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0
620,10,2,0,0,12,400,130,5,0,0,1,0,1,0,0,0,0,0,1,-1,-1,-1
620,10,3,1,0,10,500,70,3.5,0,1,0,0,0,1,0,1,0,0,0,1,0,0
620,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,11,1,0,0,14,500,150,5,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1
620,11,2,0,0,10,700,130,3.5,0,1,0,0,-1,-1,-1,0,0,0,1,1,0,0
620,11,3,0,0,8,700,90,4.5,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,1
620,11,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,12,1,0,0,12,400,130,3.5,0,0,1,0,1,0,0,0,0,0,1,1,0,0
620,12,2,0,0,12,500,110,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0
620,12,3,1,0,16,600,70,4.5,-1,-1,-1,-1,0,0,1,1,0,0,0,0,0,1
620,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,1,1,0,0,16,500,110,3.5,-1,-1,-1,-1,0,1,0,0,0,1,0,1,0,0
623,1,2,0,0,14,600,150,4,0,0,0,1,0,0,1,-1,-1,-1,-1,0,1,0
623,1,3,1,0,8,700,90,4,1,0,0,0,-1,-1,-1,0,1,0,0,0,1,0
623,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,2,1,0,0,10,700,70,3.5,0,1,0,0,-1,-1,-1,1,0,0,0,1,0,0
623,2,2,1,0,8,400,110,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0
623,2,3,0,0,16,600,90,3.5,-1,-1,-1,-1,0,0,1,0,1,0,0,1,0,0
623,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,3,1,0,0,10,500,130,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0
623,3,2,0,0,8,700,150,4.5,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,1
623,3,3,1,0,12,400,130,5,0,0,1,0,1,0,0,0,0,0,1,-1,-1,-1
623,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,4,1,0,0,12,600,70,5,0,0,1,0,0,0,1,1,0,0,0,-1,-1,-1
623,4,2,1,0,14,400,90,4.5,0,0,0,1,1,0,0,0,1,0,0,0,0,1
623,4,3,0,0,14,400,150,3.5,0,0,0,1,1,0,0,-1,-1,-1,-1,1,0,0
623,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,5,1,1,0,10,500,130,5,0,1,0,0,0,1,0,0,0,0,1,-1,-1,-1
623,5,2,0,0,12,700,150,5,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
623,5,3,0,0,16,600,70,4.5,-1,-1,-1,-1,0,0,1,1,0,0,0,0,0,1
623,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,6,1,0,0,14,500,150,4.5,0,0,0,1,0,1,0,-1,-1,-1,-1,0,0,1
623,6,2,0,0,12,500,90,3.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0
623,6,3,1,0,16,400,110,4,-1,-1,-1,-1,1,0,0,0,0,1,0,0,1,0
623,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,7,1,1,0,10,600,110,4.5,0,1,0,0,0,0,1,0,0,1,0,0,0,1
623,7,2,0,0,8,600,150,4,1,0,0,0,0,0,1,-1,-1,-1,-1,0,1,0
623,7,3,0,0,16,700,130,3.5,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,0
623,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,8,1,1,0,10,400,70,5,0,1,0,0,1,0,0,1,0,0,0,-1,-1,-1
623,8,2,0,0,8,500,130,3.5,1,0,0,0,0,1,0,0,0,0,1,1,0,0
623,8,3,0,0,16,700,110,4,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0
623,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,9,1,0,0,8,400,70,3.5,1,0,0,0,1,0,0,1,0,0,0,1,0,0
623,9,2,1,0,16,700,90,5,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1
623,9,3,0,0,12,500,130,4.5,0,0,1,0,0,1,0,0,0,0,1,0,0,1
623,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,10,1,0,0,10,600,130,3.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0
623,10,2,0,0,14,700,150,5,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
623,10,3,1,0,12,400,90,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0
623,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,11,1,1,0,14,600,110,5,0,0,0,1,0,0,1,0,0,1,0,-1,-1,-1
623,11,2,0,0,12,600,110,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0
623,11,3,0,0,16,500,70,3.5,-1,-1,-1,-1,0,1,0,1,0,0,0,1,0,0
623,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,12,1,0,0,10,700,130,4,0,1,0,0,-1,-1,-1,0,0,0,1,0,1,0
623,12,2,1,0,8,500,150,4.5,1,0,0,0,0,1,0,-1,-1,-1,-1,0,0,1
623,12,3,0,0,10,400,70,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0
623,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,1,1,0,0,14,600,130,4,0,0,0,1,0,0,1,0,0,0,1,0,1,0
628,1,2,1,0,12,400,70,5,0,0,1,0,1,0,0,1,0,0,0,-1,-1,-1
628,1,3,0,0,8,500,150,5,1,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
628,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,2,1,0,0,16,600,110,5,-1,-1,-1,-1,0,0,1,0,0,1,0,-1,-1,-1
628,2,2,1,0,12,500,90,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0
628,2,3,0,0,10,700,70,4.5,0,1,0,0,-1,-1,-1,1,0,0,0,0,0,1
628,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,3,1,0,0,8,400,150,4.5,1,0,0,0,1,0,0,-1,-1,-1,-1,0,0,1
628,3,2,0,0,10,500,130,3.5,0,1,0,0,0,1,0,0,0,0,1,1,0,0
628,3,3,1,0,8,700,70,3.5,1,0,0,0,-1,-1,-1,1,0,0,0,1,0,0
628,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,4,1,1,0,16,700,70,5,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,-1,-1,-1
628,4,2,0,0,14,400,110,3.5,0,0,0,1,1,0,0,0,0,1,0,1,0,0
628,4,3,0,0,12,600,110,4.5,0,0,1,0,0,0,1,0,0,1,0,0,0,1
628,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,5,1,0,0,14,400,130,3.5,0,0,0,1,1,0,0,0,0,0,1,1,0,0
628,5,2,1,0,8,700,90,5,1,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,-1
628,5,3,0,0,12,500,90,4.5,0,0,1,0,0,1,0,0,1,0,0,0,0,1
628,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,6,1,0,0,12,600,150,3.5,0,0,1,0,0,0,1,-1,-1,-1,-1,1,0,0
628,6,2,0,0,16,700,110,4,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,1,0
628,6,3,1,0,10,600,90,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0
628,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,7,1,1,0,14,400,70,5,0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1
628,7,2,0,0,16,500,70,3.5,-1,-1,-1,-1,0,1,0,1,0,0,0,1,0,0
628,7,3,0,0,10,400,130,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0
628,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,8,1,1,0,14,700,90,5,0,0,0,1,-1,-1,-1,0,1,0,0,-1,-1,-1
628,8,2,0,0,12,400,150,4,0,0,1,0,1,0,0,-1,-1,-1,-1,0,1,0
628,8,3,0,0,10,500,130,4.5,0,1,0,0,0,1,0,0,0,0,1,0,0,1
628,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,9,1,1,0,16,600,70,4.5,-1,-1,-1,-1,0,0,1,1,0,0,0,0,0,1
628,9,2,0,0,8,600,90,3.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0
628,9,3,0,0,10,500,150,5,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1
628,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,10,1,1,0,12,700,110,4.5,0,0,1,0,-1,-1,-1,0,0,1,0,0,0,1
628,10,2,0,0,14,500,150,5,0,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1
628,10,3,0,0,16,400,150,3.5,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,1,0,0
628,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,11,1,0,0,10,400,110,4.5,0,1,0,0,1,0,0,0,0,1,0,0,0,1
628,11,2,0,0,8,700,130,4,1,0,0,0,-1,-1,-1,0,0,0,1,0,1,0
628,11,3,1,0,12,600,90,3.5,0,0,1,0,0,0,1,0,1,0,0,1,0,0
628,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,12,1,0,0,8,700,110,4.5,1,0,0,0,-1,-1,-1,0,0,1,0,0,0,1
628,12,2,0,0,14,500,110,3.5,0,0,0,1,0,1,0,0,0,1,0,1,0,0
628,12,3,1,0,16,600,70,4,-1,-1,-1,-1,0,0,1,1,0,0,0,0,1,0
628,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,1,1,0,0,14,600,130,5,0,0,0,1,0,0,1,0,0,0,1,-1,-1,-1
629,1,2,1,0,16,400,90,4.5,-1,-1,-1,-1,1,0,0,0,1,0,0,0,0,1
629,1,3,0,0,8,700,150,4,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0
629,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,2,1,0,0,16,400,130,4.5,-1,-1,-1,-1,1,0,0,0,0,0,1,0,0,1
629,2,2,0,0,12,600,150,4,0,0,1,0,0,0,1,-1,-1,-1,-1,0,1,0
629,2,3,1,0,10,500,110,5,0,1,0,0,0,1,0,0,0,1,0,-1,-1,-1
629,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,3,1,0,0,12,600,90,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0
629,3,2,0,0,8,500,70,3.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0
629,3,3,1,0,14,700,70,5,0,0,0,1,-1,-1,-1,1,0,0,0,-1,-1,-1
629,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,4,1,0,0,12,500,110,4,0,0,1,0,0,1,0,0,0,1,0,0,1,0
629,4,2,1,0,14,700,90,4.5,0,0,0,1,-1,-1,-1,0,1,0,0,0,0,1
629,4,3,0,0,10,400,130,5,0,1,0,0,1,0,0,0,0,0,1,-1,-1,-1
629,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,5,1,1,0,12,500,70,5,0,0,1,0,0,1,0,1,0,0,0,-1,-1,-1
629,5,2,0,0,8,400,90,4.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1
629,5,3,0,0,10,600,130,3.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0
629,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,6,1,1,0,10,700,70,4.5,0,1,0,0,-1,-1,-1,1,0,0,0,0,0,1
629,6,2,0,0,8,500,150,3.5,1,0,0,0,0,1,0,-1,-1,-1,-1,1,0,0
629,6,3,0,0,16,700,150,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
629,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,7,1,0,0,16,600,150,4.5,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,0,1
629,7,2,0,0,14,400,130,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0
629,7,3,1,0,12,600,110,3.5,0,0,1,0,0,0,1,0,0,1,0,1,0,0
629,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,8,1,0,0,8,600,70,3.5,1,0,0,0,0,0,1,1,0,0,0,1,0,0
629,8,2,0,0,14,400,110,5,0,0,0,1,1,0,0,0,0,1,0,-1,-1,-1
629,8,3,1,0,16,700,90,3.5,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,1,0,0
629,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,9,1,0,0,14,400,150,4.5,0,0,0,1,1,0,0,-1,-1,-1,-1,0,0,1
629,9,2,0,0,8,500,130,4,1,0,0,0,0,1,0,0,0,0,1,0,1,0
629,9,3,1,0,10,600,70,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0
629,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,10,1,0,0,12,400,130,5,0,0,1,0,1,0,0,0,0,0,1,-1,-1,-1
629,10,2,1,0,10,700,90,4.5,0,1,0,0,-1,-1,-1,0,1,0,0,0,0,1
629,10,3,0,0,10,500,110,5,0,1,0,0,0,1,0,0,0,1,0,-1,-1,-1
629,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,11,1,0,0,16,500,90,4,-1,-1,-1,-1,0,1,0,0,1,0,0,0,1,0
629,11,2,1,0,16,400,70,3.5,-1,-1,-1,-1,1,0,0,1,0,0,0,1,0,0
629,11,3,0,0,14,700,130,3.5,0,0,0,1,-1,-1,-1,0,0,0,1,1,0,0
629,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,12,1,1,0,8,600,90,5,1,0,0,0,0,0,1,0,1,0,0,-1,-1,-1
629,12,2,0,0,16,400,110,4,-1,-1,-1,-1,1,0,0,0,0,1,0,0,1,0
